Run directory: ./outputs_sam_sirst_hq/NUDT-SIRST_model-vitt_size256_use_HQ_radial_edge_high_early8_bs4e1000kp1_split-50_50_20260123_221828
[Epoch 001] loss=1.2584 miou=0.0946 niou=0.1150 f1=0.1728 pd=0.9683 fa=0.000591 thr=0.46 time=42.8s
[Epoch 197] loss=0.1269 miou=0.7789 niou=0.7889 f1=0.8757 pd=0.9937 fa=0.000026 thr=0.41 time=39.9s
[Epoch 198] loss=0.1265 miou=0.7753 niou=0.7852 f1=0.8734 pd=0.9937 fa=0.000024 thr=0.40 time=40.1s
[Epoch 199] loss=0.1258 miou=0.7732 niou=0.7834 f1=0.8721 pd=0.9947 fa=0.000030 thr=0.41 time=40.4s
[Epoch 200] loss=0.1269 miou=0.7773 niou=0.7861 f1=0.8747 pd=0.9937 fa=0.000026 thr=0.41 time=39.9s
[Epoch 201] loss=0.1247 miou=0.7755 niou=0.7846 f1=0.8736 pd=0.9937 fa=0.000021 thr=0.40 time=40.5s
[Epoch 202] loss=0.1253 miou=0.7762 niou=0.7849 f1=0.8740 pd=0.9915 fa=0.000024 thr=0.41 time=40.2s
[Epoch 203] loss=0.1258 miou=0.7817 niou=0.7894 f1=0.8775 pd=0.9937 fa=0.000021 thr=0.41 time=40.4s
[Epoch 204] loss=0.1283 miou=0.7749 niou=0.7817 f1=0.8732 pd=0.9947 fa=0.000029 thr=0.43 time=40.5s
[Epoch 205] loss=0.1258 miou=0.7787 niou=0.7862 f1=0.8756 pd=0.9937 fa=0.000024 thr=0.41 time=40.3s
[Epoch 206] loss=0.1272 miou=0.7804 niou=0.7908 f1=0.8766 pd=0.9937 fa=0.000023 thr=0.41 time=40.4s
[Epoch 207] loss=0.1268 miou=0.7744 niou=0.7856 f1=0.8729 pd=0.9958 fa=0.000023 thr=0.41 time=39.2s
[Epoch 208] loss=0.1236 miou=0.7739 niou=0.7832 f1=0.8725 pd=0.9926 fa=0.000032 thr=0.41 time=40.3s
[Epoch 209] loss=0.1247 miou=0.7782 niou=0.7869 f1=0.8753 pd=0.9926 fa=0.000025 thr=0.41 time=40.3s
[Epoch 210] loss=0.1253 miou=0.7792 niou=0.7876 f1=0.8759 pd=0.9937 fa=0.000023 thr=0.40 time=40.5s
[Epoch 211] loss=0.1227 miou=0.7809 niou=0.7913 f1=0.8770 pd=0.9947 fa=0.000022 thr=0.41 time=40.5s
[Epoch 212] loss=0.1266 miou=0.7808 niou=0.7897 f1=0.8769 pd=0.9926 fa=0.000025 thr=0.42 time=40.3s
[Epoch 213] loss=0.1256 miou=0.7769 niou=0.7864 f1=0.8745 pd=0.9947 fa=0.000024 thr=0.41 time=40.1s
[Epoch 214] loss=0.1221 miou=0.7785 niou=0.7879 f1=0.8755 pd=0.9947 fa=0.000020 thr=0.41 time=40.4s
[Epoch 215] loss=0.1243 miou=0.7774 niou=0.7832 f1=0.8748 pd=0.9926 fa=0.000029 thr=0.41 time=40.5s
[Epoch 216] loss=0.1237 miou=0.7851 niou=0.7937 f1=0.8796 pd=0.9947 fa=0.000023 thr=0.40 time=39.5s
[Epoch 217] loss=0.1226 miou=0.7790 niou=0.7898 f1=0.8758 pd=0.9926 fa=0.000021 thr=0.40 time=39.1s
[Epoch 218] loss=0.1260 miou=0.7806 niou=0.7901 f1=0.8768 pd=0.9937 fa=0.000024 thr=0.40 time=39.6s
[Epoch 219] loss=0.1220 miou=0.7768 niou=0.7874 f1=0.8744 pd=0.9947 fa=0.000023 thr=0.41 time=40.4s
[Epoch 220] loss=0.1231 miou=0.7832 niou=0.7913 f1=0.8784 pd=0.9947 fa=0.000022 thr=0.41 time=40.4s
[Epoch 221] loss=0.1262 miou=0.7814 niou=0.7947 f1=0.8773 pd=0.9968 fa=0.000019 thr=0.40 time=38.0s
[Epoch 222] loss=0.1228 miou=0.7787 niou=0.7886 f1=0.8756 pd=0.9947 fa=0.000024 thr=0.41 time=40.1s
[Epoch 223] loss=0.1244 miou=0.7799 niou=0.7880 f1=0.8764 pd=0.9937 fa=0.000024 thr=0.40 time=39.9s
[Epoch 224] loss=0.1225 miou=0.7724 niou=0.7787 f1=0.8716 pd=0.9937 fa=0.000025 thr=0.41 time=37.7s
[Epoch 225] loss=0.1207 miou=0.7763 niou=0.7864 f1=0.8741 pd=0.9947 fa=0.000019 thr=0.40 time=40.3s
[Epoch 226] loss=0.1210 miou=0.7820 niou=0.7902 f1=0.8777 pd=0.9926 fa=0.000023 thr=0.41 time=40.4s
[Epoch 227] loss=0.1217 miou=0.7815 niou=0.7887 f1=0.8773 pd=0.9958 fa=0.000027 thr=0.41 time=40.3s
[Epoch 228] loss=0.1255 miou=0.7791 niou=0.7921 f1=0.8758 pd=0.9905 fa=0.000024 thr=0.40 time=40.5s
[Epoch 229] loss=0.1208 miou=0.7772 niou=0.7857 f1=0.8746 pd=0.9937 fa=0.000020 thr=0.41 time=40.6s
[Epoch 230] loss=0.1205 miou=0.7795 niou=0.7881 f1=0.8761 pd=0.9915 fa=0.000019 thr=0.40 time=40.4s
[Epoch 231] loss=0.1223 miou=0.7756 niou=0.7849 f1=0.8736 pd=0.9926 fa=0.000027 thr=0.41 time=40.4s
[Epoch 232] loss=0.1222 miou=0.7839 niou=0.7958 f1=0.8788 pd=0.9947 fa=0.000016 thr=0.39 time=40.5s
[Epoch 233] loss=0.1213 miou=0.7828 niou=0.7903 f1=0.8781 pd=0.9926 fa=0.000023 thr=0.41 time=40.4s
[Epoch 234] loss=0.1207 miou=0.7784 niou=0.7898 f1=0.8754 pd=0.9937 fa=0.000022 thr=0.40 time=40.3s
[Epoch 235] loss=0.1204 miou=0.7825 niou=0.7907 f1=0.8780 pd=0.9937 fa=0.000023 thr=0.41 time=40.4s
[Epoch 236] loss=0.1204 miou=0.7840 niou=0.7955 f1=0.8789 pd=0.9937 fa=0.000020 thr=0.41 time=40.5s
[Epoch 237] loss=0.1186 miou=0.7718 niou=0.7830 f1=0.8712 pd=0.9937 fa=0.000024 thr=0.40 time=40.5s
[Epoch 238] loss=0.1227 miou=0.7700 niou=0.7817 f1=0.8700 pd=0.9937 fa=0.000028 thr=0.41 time=40.5s
[Epoch 239] loss=0.1219 miou=0.7746 niou=0.7852 f1=0.8730 pd=0.9926 fa=0.000023 thr=0.40 time=40.6s
[Epoch 240] loss=0.1195 miou=0.7793 niou=0.7874 f1=0.8760 pd=0.9937 fa=0.000026 thr=0.40 time=40.5s
[Epoch 241] loss=0.1221 miou=0.7748 niou=0.7819 f1=0.8731 pd=0.9937 fa=0.000025 thr=0.40 time=40.6s
[Epoch 242] loss=0.1200 miou=0.7773 niou=0.7861 f1=0.8747 pd=0.9947 fa=0.000025 thr=0.41 time=40.4s
[Epoch 243] loss=0.1195 miou=0.7762 niou=0.7870 f1=0.8740 pd=0.9937 fa=0.000024 thr=0.40 time=40.8s
[Epoch 244] loss=0.1211 miou=0.7675 niou=0.7754 f1=0.8685 pd=0.9958 fa=0.000032 thr=0.42 time=40.6s
[Epoch 245] loss=0.1211 miou=0.7747 niou=0.7854 f1=0.8730 pd=0.9926 fa=0.000026 thr=0.41 time=40.7s
[Epoch 246] loss=0.1209 miou=0.7761 niou=0.7863 f1=0.8740 pd=0.9915 fa=0.000029 thr=0.40 time=40.6s
[Epoch 247] loss=0.1199 miou=0.7755 niou=0.7843 f1=0.8735 pd=0.9926 fa=0.000026 thr=0.41 time=40.4s
[Epoch 248] loss=0.1196 miou=0.7677 niou=0.7776 f1=0.8686 pd=0.9926 fa=0.000035 thr=0.41 time=40.3s
[Epoch 249] loss=0.1222 miou=0.7817 niou=0.7883 f1=0.8775 pd=0.9937 fa=0.000025 thr=0.40 time=40.3s
[Epoch 250] loss=0.1189 miou=0.7785 niou=0.7878 f1=0.8754 pd=0.9937 fa=0.000026 thr=0.41 time=40.3s
Unfroze at epoch 250: encoder + all heads.
[Epoch 251] loss=2.2020 miou=0.7364 niou=0.7445 f1=0.8482 pd=0.9905 fa=0.000042 thr=0.38 time=56.9s
[Epoch 252] loss=0.1749 miou=0.7633 niou=0.7710 f1=0.8657 pd=0.9947 fa=0.000027 thr=0.38 time=56.8s
[Epoch 253] loss=0.1391 miou=0.7797 niou=0.7924 f1=0.8762 pd=0.9958 fa=0.000012 thr=0.40 time=56.5s
[Epoch 254] loss=0.1272 miou=0.7879 niou=0.7965 f1=0.8814 pd=0.9958 fa=0.000019 thr=0.41 time=56.4s
[Epoch 255] loss=0.1251 miou=0.7889 niou=0.8001 f1=0.8820 pd=0.9937 fa=0.000020 thr=0.40 time=56.7s
[Epoch 256] loss=0.1232 miou=0.7656 niou=0.7677 f1=0.8673 pd=0.9958 fa=0.000023 thr=0.43 time=56.5s
[Epoch 257] loss=0.1277 miou=0.7798 niou=0.7889 f1=0.8763 pd=0.9947 fa=0.000021 thr=0.41 time=56.5s
[Epoch 258] loss=0.1280 miou=0.7819 niou=0.7869 f1=0.8776 pd=0.9937 fa=0.000015 thr=0.41 time=56.8s
[Epoch 259] loss=0.1275 miou=0.7837 niou=0.7910 f1=0.8787 pd=0.9947 fa=0.000019 thr=0.41 time=56.9s
[Epoch 260] loss=0.1304 miou=0.7803 niou=0.7903 f1=0.8766 pd=0.9926 fa=0.000019 thr=0.41 time=57.1s
[Epoch 261] loss=0.1258 miou=0.7884 niou=0.8007 f1=0.8817 pd=0.9926 fa=0.000017 thr=0.39 time=57.1s
[Epoch 262] loss=0.1267 miou=0.7850 niou=0.7931 f1=0.8795 pd=0.9937 fa=0.000017 thr=0.42 time=57.1s
[Epoch 263] loss=0.1286 miou=0.7988 niou=0.8106 f1=0.8881 pd=0.9926 fa=0.000011 thr=0.40 time=57.1s
[Epoch 264] loss=0.1252 miou=0.7840 niou=0.7958 f1=0.8789 pd=0.9968 fa=0.000036 thr=0.43 time=57.1s
[Epoch 265] loss=0.1238 miou=0.8012 niou=0.8115 f1=0.8897 pd=0.9947 fa=0.000010 thr=0.40 time=57.2s
[Epoch 266] loss=0.1229 miou=0.8049 niou=0.8108 f1=0.8919 pd=0.9958 fa=0.000013 thr=0.40 time=56.6s
[Epoch 267] loss=0.1231 miou=0.8036 niou=0.8127 f1=0.8911 pd=0.9958 fa=0.000012 thr=0.40 time=57.1s
[Epoch 268] loss=0.1151 miou=0.8057 niou=0.8137 f1=0.8924 pd=0.9905 fa=0.000010 thr=0.39 time=57.5s
[Epoch 269] loss=0.1125 miou=0.8076 niou=0.8154 f1=0.8936 pd=0.9926 fa=0.000018 thr=0.40 time=57.4s
[Epoch 270] loss=0.1159 miou=0.8160 niou=0.8259 f1=0.8987 pd=0.9937 fa=0.000012 thr=0.41 time=57.5s
[Epoch 271] loss=0.1158 miou=0.8152 niou=0.8251 f1=0.8982 pd=0.9915 fa=0.000012 thr=0.40 time=57.8s
[Epoch 272] loss=0.1151 miou=0.8195 niou=0.8295 f1=0.9008 pd=0.9926 fa=0.000012 thr=0.40 time=56.7s
[Epoch 273] loss=0.1144 miou=0.8138 niou=0.8255 f1=0.8973 pd=0.9862 fa=0.000009 thr=0.39 time=56.6s
[Epoch 274] loss=0.1060 miou=0.8282 niou=0.8387 f1=0.9060 pd=0.9915 fa=0.000012 thr=0.40 time=57.0s
[Epoch 275] loss=0.1182 miou=0.8106 niou=0.8182 f1=0.8954 pd=0.9937 fa=0.000016 thr=0.41 time=56.5s
[Epoch 276] loss=0.1224 miou=0.8289 niou=0.8418 f1=0.9064 pd=0.9947 fa=0.000014 thr=0.40 time=56.5s
[Epoch 277] loss=0.1062 miou=0.8182 niou=0.8349 f1=0.9000 pd=0.9915 fa=0.000020 thr=0.38 time=56.7s
[Epoch 278] loss=0.1037 miou=0.8369 niou=0.8519 f1=0.9112 pd=0.9937 fa=0.000008 thr=0.39 time=56.6s
[Epoch 279] loss=0.1071 miou=0.8313 niou=0.8385 f1=0.9079 pd=0.9958 fa=0.000015 thr=0.42 time=56.6s
[Epoch 280] loss=0.1046 miou=0.8295 niou=0.8464 f1=0.9068 pd=0.9937 fa=0.000013 thr=0.39 time=56.5s
[Epoch 281] loss=0.1038 miou=0.8370 niou=0.8462 f1=0.9113 pd=0.9915 fa=0.000009 thr=0.40 time=56.8s
[Epoch 282] loss=0.1018 miou=0.8382 niou=0.8488 f1=0.9120 pd=0.9926 fa=0.000011 thr=0.41 time=57.0s
[Epoch 283] loss=0.0974 miou=0.8408 niou=0.8502 f1=0.9135 pd=0.9937 fa=0.000010 thr=0.39 time=57.2s
[Epoch 284] loss=0.1015 miou=0.8354 niou=0.8480 f1=0.9103 pd=0.9958 fa=0.000015 thr=0.41 time=57.2s
[Epoch 285] loss=0.0988 miou=0.8460 niou=0.8568 f1=0.9166 pd=0.9937 fa=0.000011 thr=0.39 time=57.3s
[Epoch 286] loss=0.0993 miou=0.8425 niou=0.8533 f1=0.9145 pd=0.9926 fa=0.000008 thr=0.40 time=57.3s
[Epoch 287] loss=0.0975 miou=0.8405 niou=0.8558 f1=0.9133 pd=0.9926 fa=0.000010 thr=0.39 time=57.3s
[Epoch 288] loss=0.0988 miou=0.8425 niou=0.8495 f1=0.9145 pd=0.9937 fa=0.000008 thr=0.40 time=57.2s
[Epoch 289] loss=0.0997 miou=0.8433 niou=0.8570 f1=0.9150 pd=0.9884 fa=0.000009 thr=0.40 time=57.4s
[Epoch 290] loss=0.0939 miou=0.8536 niou=0.8650 f1=0.9210 pd=0.9926 fa=0.000009 thr=0.40 time=57.4s
[Epoch 291] loss=0.0933 miou=0.8158 niou=0.8278 f1=0.8986 pd=0.9852 fa=0.000006 thr=0.39 time=57.3s
[Epoch 292] loss=0.0967 miou=0.8548 niou=0.8673 f1=0.9217 pd=0.9915 fa=0.000007 thr=0.40 time=57.3s
[Epoch 293] loss=0.0920 miou=0.8426 niou=0.8519 f1=0.9146 pd=0.9894 fa=0.000005 thr=0.41 time=57.4s
[Epoch 294] loss=0.0984 miou=0.8378 niou=0.8508 f1=0.9118 pd=0.9937 fa=0.000009 thr=0.39 time=57.3s
[Epoch 295] loss=0.0925 miou=0.8568 niou=0.8690 f1=0.9229 pd=0.9926 fa=0.000010 thr=0.40 time=57.2s
[Epoch 296] loss=0.0926 miou=0.8467 niou=0.8589 f1=0.9170 pd=0.9937 fa=0.000010 thr=0.40 time=57.2s
[Epoch 297] loss=0.0895 miou=0.8500 niou=0.8624 f1=0.9189 pd=0.9937 fa=0.000010 thr=0.40 time=57.1s
[Epoch 298] loss=0.0873 miou=0.8520 niou=0.8636 f1=0.9201 pd=0.9926 fa=0.000006 thr=0.40 time=57.5s
[Epoch 299] loss=0.0878 miou=0.8586 niou=0.8692 f1=0.9239 pd=0.9937 fa=0.000010 thr=0.40 time=57.5s
[Epoch 300] loss=0.1080 miou=0.8482 niou=0.8597 f1=0.9179 pd=0.9926 fa=0.000010 thr=0.40 time=57.3s
[Epoch 301] loss=0.0931 miou=0.8584 niou=0.8729 f1=0.9238 pd=0.9905 fa=0.000010 thr=0.40 time=57.0s
[Epoch 302] loss=0.0873 miou=0.8649 niou=0.8757 f1=0.9276 pd=0.9926 fa=0.000007 thr=0.40 time=56.9s
[Epoch 303] loss=0.0845 miou=0.8641 niou=0.8740 f1=0.9271 pd=0.9905 fa=0.000003 thr=0.39 time=56.9s
[Epoch 304] loss=0.0847 miou=0.8627 niou=0.8735 f1=0.9263 pd=0.9894 fa=0.000008 thr=0.39 time=56.6s
[Epoch 305] loss=0.0825 miou=0.8621 niou=0.8706 f1=0.9260 pd=0.9905 fa=0.000006 thr=0.40 time=56.6s
[Epoch 306] loss=0.0830 miou=0.8636 niou=0.8752 f1=0.9268 pd=0.9926 fa=0.000006 thr=0.40 time=56.7s
[Epoch 307] loss=0.0786 miou=0.8685 niou=0.8803 f1=0.9296 pd=0.9926 fa=0.000005 thr=0.39 time=56.7s
[Epoch 308] loss=0.0830 miou=0.8633 niou=0.8749 f1=0.9266 pd=0.9905 fa=0.000007 thr=0.38 time=56.8s
[Epoch 309] loss=0.0811 miou=0.8686 niou=0.8806 f1=0.9297 pd=0.9926 fa=0.000007 thr=0.40 time=56.6s
[Epoch 310] loss=0.0844 miou=0.8533 niou=0.8644 f1=0.9208 pd=0.9947 fa=0.000010 thr=0.42 time=56.8s
[Epoch 311] loss=0.0853 miou=0.8501 niou=0.8615 f1=0.9190 pd=0.9937 fa=0.000011 thr=0.41 time=56.8s
[Epoch 312] loss=0.0837 miou=0.8681 niou=0.8823 f1=0.9294 pd=0.9926 fa=0.000006 thr=0.39 time=56.9s
[Epoch 313] loss=0.0826 miou=0.8669 niou=0.8766 f1=0.9287 pd=0.9926 fa=0.000007 thr=0.40 time=57.1s
[Epoch 314] loss=0.0820 miou=0.8550 niou=0.8686 f1=0.9219 pd=0.9947 fa=0.000015 thr=0.40 time=57.0s
[Epoch 315] loss=0.0827 miou=0.8655 niou=0.8780 f1=0.9279 pd=0.9926 fa=0.000006 thr=0.41 time=57.1s
[Epoch 316] loss=0.0804 miou=0.8629 niou=0.8769 f1=0.9264 pd=0.9926 fa=0.000008 thr=0.40 time=57.1s
[Epoch 317] loss=0.0795 miou=0.8661 niou=0.8776 f1=0.9282 pd=0.9905 fa=0.000009 thr=0.40 time=57.1s
[Epoch 318] loss=0.0786 miou=0.8663 niou=0.8797 f1=0.9283 pd=0.9947 fa=0.000008 thr=0.38 time=57.0s
[Epoch 319] loss=0.0774 miou=0.8654 niou=0.8781 f1=0.9279 pd=0.9905 fa=0.000006 thr=0.39 time=57.1s
[Epoch 320] loss=0.0775 miou=0.8567 niou=0.8654 f1=0.9228 pd=0.9894 fa=0.000005 thr=0.40 time=57.1s
[Epoch 321] loss=0.0799 miou=0.8678 niou=0.8801 f1=0.9292 pd=0.9937 fa=0.000013 thr=0.40 time=57.1s
[Epoch 322] loss=0.0787 miou=0.8620 niou=0.8753 f1=0.9259 pd=0.9894 fa=0.000016 thr=0.41 time=57.0s
[Epoch 323] loss=0.0771 miou=0.8585 niou=0.8728 f1=0.9239 pd=0.9958 fa=0.000010 thr=0.42 time=57.0s
[Epoch 324] loss=0.0761 miou=0.8568 niou=0.8701 f1=0.9229 pd=0.9862 fa=0.000007 thr=0.39 time=57.2s
[Epoch 325] loss=0.0774 miou=0.8674 niou=0.8789 f1=0.9290 pd=0.9926 fa=0.000009 thr=0.39 time=57.2s
[Epoch 326] loss=0.0738 miou=0.8700 niou=0.8823 f1=0.9305 pd=0.9937 fa=0.000007 thr=0.40 time=57.1s
[Epoch 327] loss=0.0772 miou=0.8772 niou=0.8897 f1=0.9346 pd=0.9937 fa=0.000007 thr=0.39 time=57.1s
[Epoch 328] loss=0.0730 miou=0.8691 niou=0.8818 f1=0.9300 pd=0.9958 fa=0.000010 thr=0.40 time=57.2s
[Epoch 329] loss=0.0740 miou=0.8749 niou=0.8877 f1=0.9333 pd=0.9926 fa=0.000009 thr=0.39 time=57.1s
[Epoch 330] loss=0.0903 miou=0.8707 niou=0.8826 f1=0.9309 pd=0.9947 fa=0.000008 thr=0.39 time=57.2s
[Epoch 331] loss=0.0802 miou=0.8723 niou=0.8822 f1=0.9318 pd=0.9937 fa=0.000008 thr=0.39 time=57.2s
[Epoch 332] loss=0.0722 miou=0.8713 niou=0.8855 f1=0.9312 pd=0.9926 fa=0.000006 thr=0.39 time=57.4s
[Epoch 333] loss=0.0733 miou=0.8739 niou=0.8879 f1=0.9327 pd=0.9926 fa=0.000011 thr=0.39 time=57.0s
[Epoch 334] loss=0.0723 miou=0.8745 niou=0.8855 f1=0.9331 pd=0.9947 fa=0.000006 thr=0.40 time=57.0s
[Epoch 335] loss=0.0761 miou=0.8678 niou=0.8805 f1=0.9292 pd=0.9958 fa=0.000016 thr=0.39 time=56.9s
[Epoch 336] loss=0.0771 miou=0.8796 niou=0.8919 f1=0.9359 pd=0.9915 fa=0.000006 thr=0.40 time=57.1s
[Epoch 337] loss=0.0721 miou=0.8762 niou=0.8864 f1=0.9340 pd=0.9894 fa=0.000006 thr=0.38 time=57.2s
[Epoch 338] loss=0.0706 miou=0.8806 niou=0.8908 f1=0.9365 pd=0.9926 fa=0.000007 thr=0.40 time=57.3s
[Epoch 339] loss=0.0699 miou=0.8799 niou=0.8890 f1=0.9361 pd=0.9926 fa=0.000008 thr=0.40 time=57.1s
[Epoch 340] loss=0.0679 miou=0.8736 niou=0.8843 f1=0.9325 pd=0.9926 fa=0.000006 thr=0.40 time=57.3s
[Epoch 341] loss=0.0680 miou=0.8729 niou=0.8872 f1=0.9321 pd=0.9926 fa=0.000009 thr=0.39 time=57.1s
[Epoch 342] loss=0.0740 miou=0.8745 niou=0.8862 f1=0.9330 pd=0.9937 fa=0.000011 thr=0.40 time=57.2s
[Epoch 343] loss=0.0698 miou=0.8765 niou=0.8875 f1=0.9342 pd=0.9937 fa=0.000007 thr=0.39 time=57.0s
[Epoch 344] loss=0.0704 miou=0.8711 niou=0.8838 f1=0.9311 pd=0.9926 fa=0.000009 thr=0.39 time=56.7s
[Epoch 345] loss=0.0697 miou=0.8698 niou=0.8818 f1=0.9304 pd=0.9915 fa=0.000009 thr=0.40 time=56.7s
[Epoch 346] loss=0.0684 miou=0.8775 niou=0.8904 f1=0.9348 pd=0.9915 fa=0.000007 thr=0.38 time=56.7s
[Epoch 347] loss=0.0688 miou=0.8788 niou=0.8906 f1=0.9355 pd=0.9926 fa=0.000010 thr=0.39 time=56.6s
[Epoch 348] loss=0.0685 miou=0.8769 niou=0.8877 f1=0.9344 pd=0.9926 fa=0.000009 thr=0.40 time=56.3s
[Epoch 349] loss=0.0682 miou=0.8718 niou=0.8821 f1=0.9315 pd=0.9905 fa=0.000011 thr=0.40 time=56.7s
[Epoch 350] loss=0.0663 miou=0.8747 niou=0.8887 f1=0.9331 pd=0.9937 fa=0.000014 thr=0.39 time=56.8s
[Epoch 351] loss=0.0698 miou=0.8705 niou=0.8848 f1=0.9308 pd=0.9926 fa=0.000017 thr=0.40 time=56.8s
[Epoch 352] loss=0.0690 miou=0.8752 niou=0.8881 f1=0.9334 pd=0.9915 fa=0.000011 thr=0.39 time=56.9s
[Epoch 353] loss=0.0677 miou=0.8767 niou=0.8891 f1=0.9343 pd=0.9894 fa=0.000007 thr=0.38 time=57.0s
[Epoch 354] loss=0.0665 miou=0.8723 niou=0.8851 f1=0.9318 pd=0.9894 fa=0.000009 thr=0.38 time=57.0s
[Epoch 355] loss=0.0787 miou=0.8652 niou=0.8797 f1=0.9277 pd=0.9894 fa=0.000013 thr=0.39 time=56.9s
[Epoch 356] loss=0.0754 miou=0.8282 niou=0.8528 f1=0.9060 pd=0.9947 fa=0.000036 thr=0.42 time=57.1s
[Epoch 357] loss=0.0814 miou=0.8765 niou=0.8886 f1=0.9342 pd=0.9873 fa=0.000008 thr=0.39 time=57.2s
[Epoch 358] loss=0.0682 miou=0.8756 niou=0.8883 f1=0.9337 pd=0.9894 fa=0.000006 thr=0.38 time=57.3s
[Epoch 359] loss=0.0668 miou=0.8812 niou=0.8927 f1=0.9369 pd=0.9894 fa=0.000009 thr=0.38 time=57.2s
[Epoch 360] loss=0.0637 miou=0.8808 niou=0.8925 f1=0.9366 pd=0.9915 fa=0.000006 thr=0.39 time=57.2s
[Epoch 361] loss=0.0631 miou=0.8771 niou=0.8905 f1=0.9345 pd=0.9926 fa=0.000008 thr=0.39 time=57.3s
[Epoch 362] loss=0.0643 miou=0.8824 niou=0.8939 f1=0.9375 pd=0.9915 fa=0.000008 thr=0.38 time=57.3s
[Epoch 363] loss=0.0640 miou=0.8799 niou=0.8933 f1=0.9361 pd=0.9915 fa=0.000007 thr=0.39 time=57.2s
[Epoch 364] loss=0.0655 miou=0.8835 niou=0.8959 f1=0.9382 pd=0.9937 fa=0.000010 thr=0.40 time=57.3s
[Epoch 365] loss=0.0640 miou=0.8792 niou=0.8928 f1=0.9357 pd=0.9937 fa=0.000012 thr=0.39 time=57.3s
[Epoch 366] loss=0.0670 miou=0.8773 niou=0.8883 f1=0.9346 pd=0.9926 fa=0.000008 thr=0.38 time=57.3s
[Epoch 367] loss=0.0646 miou=0.8798 niou=0.8905 f1=0.9360 pd=0.9926 fa=0.000008 thr=0.39 time=57.3s
[Epoch 368] loss=0.0674 miou=0.8708 niou=0.8853 f1=0.9309 pd=0.9947 fa=0.000012 thr=0.39 time=57.3s
[Epoch 369] loss=0.0659 miou=0.8764 niou=0.8877 f1=0.9341 pd=0.9926 fa=0.000009 thr=0.39 time=57.2s
[Epoch 370] loss=0.0650 miou=0.8775 niou=0.8902 f1=0.9348 pd=0.9894 fa=0.000010 thr=0.39 time=57.3s
[Epoch 371] loss=0.0648 miou=0.8757 niou=0.8871 f1=0.9338 pd=0.9937 fa=0.000009 thr=0.39 time=57.4s
[Epoch 372] loss=0.0639 miou=0.8780 niou=0.8907 f1=0.9350 pd=0.9894 fa=0.000009 thr=0.38 time=57.4s
[Epoch 373] loss=0.0649 miou=0.8732 niou=0.8881 f1=0.9323 pd=0.9905 fa=0.000008 thr=0.37 time=57.3s
[Epoch 374] loss=0.0624 miou=0.8813 niou=0.8937 f1=0.9369 pd=0.9915 fa=0.000009 thr=0.39 time=57.2s
[Epoch 375] loss=0.0649 miou=0.8786 niou=0.8905 f1=0.9354 pd=0.9915 fa=0.000006 thr=0.39 time=57.5s
[Epoch 376] loss=0.0654 miou=0.8792 niou=0.8926 f1=0.9357 pd=0.9905 fa=0.000013 thr=0.39 time=57.3s
[Epoch 377] loss=0.0636 miou=0.8754 niou=0.8883 f1=0.9336 pd=0.9915 fa=0.000009 thr=0.39 time=57.3s
[Epoch 378] loss=0.0633 miou=0.8772 niou=0.8882 f1=0.9346 pd=0.9894 fa=0.000005 thr=0.39 time=57.2s
[Epoch 379] loss=0.0647 miou=0.8820 niou=0.8946 f1=0.9373 pd=0.9884 fa=0.000005 thr=0.38 time=57.3s
[Epoch 380] loss=0.0629 miou=0.8804 niou=0.8931 f1=0.9364 pd=0.9926 fa=0.000009 thr=0.40 time=57.2s
[Epoch 381] loss=0.0632 miou=0.8818 niou=0.8944 f1=0.9372 pd=0.9937 fa=0.000008 thr=0.39 time=57.4s
[Epoch 382] loss=0.0623 miou=0.8851 niou=0.8985 f1=0.9391 pd=0.9947 fa=0.000008 thr=0.39 time=57.4s
[Epoch 383] loss=0.0630 miou=0.8802 niou=0.8929 f1=0.9363 pd=0.9915 fa=0.000010 thr=0.39 time=57.4s
[Epoch 384] loss=0.0623 miou=0.8816 niou=0.8928 f1=0.9371 pd=0.9862 fa=0.000006 thr=0.39 time=57.4s
[Epoch 385] loss=0.0606 miou=0.8814 niou=0.8918 f1=0.9370 pd=0.9905 fa=0.000010 thr=0.39 time=57.3s
[Epoch 386] loss=0.0640 miou=0.8754 niou=0.8899 f1=0.9335 pd=0.9926 fa=0.000009 thr=0.38 time=57.3s
[Epoch 387] loss=0.0578 miou=0.8788 niou=0.8916 f1=0.9355 pd=0.9915 fa=0.000011 thr=0.40 time=57.2s
[Epoch 388] loss=0.0641 miou=0.8812 niou=0.8954 f1=0.9368 pd=0.9884 fa=0.000009 thr=0.39 time=57.2s
[Epoch 389] loss=0.0612 miou=0.8784 niou=0.8933 f1=0.9353 pd=0.9884 fa=0.000008 thr=0.38 time=57.2s
[Epoch 390] loss=0.0590 miou=0.8841 niou=0.8980 f1=0.9385 pd=0.9905 fa=0.000009 thr=0.39 time=57.3s
[Epoch 391] loss=0.0609 miou=0.8773 niou=0.8902 f1=0.9346 pd=0.9884 fa=0.000010 thr=0.38 time=57.4s
[Epoch 392] loss=0.0656 miou=0.8775 niou=0.8912 f1=0.9347 pd=0.9884 fa=0.000010 thr=0.38 time=57.4s
[Epoch 393] loss=0.0631 miou=0.8852 niou=0.8969 f1=0.9391 pd=0.9884 fa=0.000007 thr=0.38 time=57.2s
